Date,Close,High,Low,Open,Volume
,PG,PG,PG,PG,PG
2015-06-12,58.89113998413086,59.22714648024463,58.66713185554612,59.115142415952256,6508600
2015-06-15,58.33110427856445,58.58497474889922,58.189232135282495,58.48790763319968,7527900
2015-06-16,59.062862396240234,59.43620540215422,58.64472005258047,59.43620540215422,8285700
2015-06-17,59.79460525512695,59.876741155768805,59.10765562863242,59.13751804999215,9305800
2015-06-18,60.34716033935547,60.64583586904305,59.958886138494954,59.98128580628819,10712500
2015-06-19,60.13811492919922,60.630924921961075,60.093315574429326,60.26505023222348,15598800
2015-06-22,60.07089614868164,60.61597952352328,59.98129746010051,60.42183953699246,6907900
2015-06-23,59.57807159423828,60.07088135032072,59.45113635217662,59.98128268381206,7190600
2015-06-24,59.369022369384766,59.622892947266934,59.36155391216361,59.58556205468858,8843700
2015-06-25,59.2794075012207,59.66021899753671,59.2794075012207,59.51834681921526,5855700
2015-06-26,59.24205017089844,59.54072563798107,59.19725084470229,59.39139075282011,7703200
2015-06-29,58.48044967651367,59.26447228718493,58.43565033765096,58.95085982485904,7966200
2015-06-30,58.420711517333984,58.99566293217018,58.33857560092881,58.92845822931043,8451400
2015-07-01,59.525814056396484,59.563144941615974,58.33111749088368,58.532720222004166,8868000
2015-07-02,59.682613372802734,59.99622013170105,59.563140876024974,59.74234962119161,6602500
2015-07-06,59.77222442626953,59.899159695712115,59.3615447936461,59.44368072017078,6601200
2015-07-07,61.019195556640625,61.10133149220265,59.77969376307812,59.77969376307812,11690400
2015-07-08,60.4741096496582,60.99679337233802,60.39944217406486,60.63838151402148,6724700
2015-07-09,60.227691650390625,61.22824809208393,60.12315037604189,61.04157660399831,10419800
2015-07-10,60.44424057006836,60.750384620981585,60.302374077699696,60.65331747391217,6892500
2015-07-13,61.161048889160156,61.25811601181041,60.735432428837015,60.86983612768598,7332900
2015-07-14,61.258121490478516,61.5717282502532,61.21332215244277,61.25812149047852,6119500
2015-07-15,61.34025573730469,61.46719098945674,61.10877920464629,61.16105269328049,6673700
2015-07-16,61.4522590637207,61.638930560637526,61.30291844813006,61.5642574044612,6623400
2015-07-17,61.40748977661133,61.512025419995084,60.92961092206691,61.146150668151925,5827300
2015-07-20,61.37013244628906,61.489599260097606,61.22826026417625,61.295459278800514,5012900
2015-07-21,60.95198440551758,61.32532745621189,60.7578501208258,61.235728769973484,7512400
2015-07-22,60.848838806152344,61.202655803175745,60.7283880227361,60.99939654201319,6106400
2015-07-23,60.7509880065918,60.89402191583094,60.32942163419566,60.84885573119166,5380900
2015-07-24,60.44234848022461,60.7735825142559,60.397182291370015,60.60796549724025,5660800
2015-07-27,60.20143508911133,60.27671396315057,59.794922277207505,60.09604351677441,8613600
2015-07-28,60.397178649902344,60.720883051803874,60.15628275151594,60.329423627293934,8649900
2015-07-29,60.690765380859375,60.96929783042869,60.34447791422538,60.419756799422196,8921500
2015-07-30,58.25922775268555,59.83258371720787,58.07855724854057,59.77235830135562,22067800
2015-07-31,57.73979949951172,58.522712755458514,57.70969253191701,58.43990423604215,11877200
2015-08-03,57.51393127441406,58.03335946034547,57.22033968219785,57.59673974846574,9511300
2015-08-04,57.14506530761719,57.4687638763683,57.02461452011101,57.23539765483716,13369100
2015-08-05,57.039676666259766,57.61933611826833,57.024623187238355,57.25046557643322,10895400
2015-08-06,57.01710891723633,57.220368270883455,56.64823827615166,57.220368270883455,9353300
2015-08-07,56.82136917114258,57.002039634987774,56.71597184520485,56.90417192020499,10045400
2015-08-10,57.49888610839844,57.58922421400902,57.06226628980717,57.17518174255713,9165900
2015-08-11,57.37843704223633,57.55157788665026,57.06978617715291,57.242932764977056,7491900
2015-08-12,57.50641632080078,57.536529022985725,56.715973682825336,57.13001615860498,10397700
2015-08-13,57.047203063964844,57.59674978356369,56.934281875728345,57.58169056198004,5948000
2015-08-14,56.926734924316406,57.06976301090128,56.746058799038856,57.0170672435473,5586900
2015-08-17,56.8590087890625,57.06979196541986,56.27182544252105,57.06979196541986,8683900
2015-08-18,56.55788803100586,57.06226862874248,56.460026053474415,56.89665163337322,7445900
2015-08-19,55.797569274902344,56.40733577805079,55.722284638069496,56.40733577805079,9865300
2015-08-20,55.63947296142578,56.249239366880616,55.30070938018716,55.519022156520364,10696500
2015-08-21,54.081172943115234,55.631945528226694,54.07364907507196,55.36846656144415,15763900
2015-08-24,52.048614501953125,53.50151937264345,48.947075066071356,51.61951854239229,23696300
2015-08-25,51.50659942626953,54.37477271304976,51.41626705854827,54.33713039755859,21476900
2015-08-26,53.37355041503906,53.44882930763515,51.90558616406424,52.62075000225547,17464700
2015-08-27,53.81014633178711,54.01339980394976,52.71105328157723,53.74992095358774,13434000
2015-08-28,53.60690689086914,53.65207306947559,53.14016865276469,53.5767941906614,10020000
2015-08-31,53.200408935546875,53.448834474197916,52.921876431676225,53.448834474197916,9520900
2015-09-01,51.86794662475586,52.605687770804934,51.58187880846616,52.22176371748616,15437700
2015-09-02,52.552978515625,52.58309121191251,52.108829168055706,52.432533473884504,8903700
2015-09-03,52.643333435058594,53.042316737460126,52.47018681190118,52.83153353946772,8468300
2015-09-04,51.762569427490234,52.15402320152385,51.566839668767116,52.15402320152385,11497500
2015-09-08,52.680965423583984,53.02725285858713,52.36478494518088,52.92938514770107,9182300
2015-09-09,51.55177688598633,53.1025439613438,51.46896837774767,53.02726506569363,11070600
2015-09-10,51.431312561035156,51.90557464824047,51.00221665068462,51.28075480924588,12591100
2015-09-11,51.50659942626953,51.57435444547144,50.987171081639396,51.23559083628382,11291400
2015-09-14,51.2355842590332,51.41626045810376,50.68604328123839,51.36356466922741,9712800
2015-09-15,52.28196716308594,52.500279891798726,51.11513039799114,51.205462738555575,11043700
2015-09-16,52.77129364013672,52.967023303143,52.47017240706777,52.78635286066556,8704200
2015-09-17,52.87668991088867,53.652073278170455,52.59062787291792,52.696019452349795,11029600
2015-09-18,52.650848388671875,53.28319780659434,52.22175249982169,52.274448284648564,18210200
2015-09-21,53.185340881347656,53.358481729277266,52.7035491620674,52.80894074169681,7742800
2015-09-22,52.839054107666016,53.185341551297576,52.68096673623055,52.74118639434139,10207800
2015-09-23,52.89175033569336,53.06489118723625,52.665907949825595,52.83152493367389,6294200
2015-09-24,53.7198371887207,53.88545419623762,52.50029846888719,52.560523879513575,13423500
2015-09-25,54.70600509643555,55.24049270497142,54.163987875550895,54.49522189796072,15080700
2015-09-28,54.02848434448242,54.70600588029618,54.013430862980556,54.43499726597068,9207300
2015-09-29,54.41240692138672,54.510274640047875,53.71230238490556,54.028477145016865,9033300
2015-09-30,54.156463623046875,54.99959641097467,53.86287192104897,54.849038625533666,11041900
2015-10-01,54.163963317871094,54.33710986292098,53.74992672099241,54.0209352085608,8547600
2015-10-02,54.51780700683594,54.51780700683594,53.66714456914324,53.71984037070984,9085600
2015-10-05,55.12006378173828,55.278151226934426,54.5780464019726,54.93186362173148,9187700
2015-10-06,55.255531311035156,55.541593296019464,54.645759293371,55.210359397209764,8851500
2015-10-07,55.496429443359375,55.609350617525024,55.195308226720805,55.496429443359375,8013200
2015-10-08,56.00833511352539,56.03844781024253,55.323284185882216,55.466318059436205,6856600
2015-10-09,56.06858825683594,56.3922927274933,55.94813741035298,56.15139103452738,6880100
2015-10-12,55.95565414428711,56.27935854043447,55.63947936016489,56.22666274308077,6255900
2015-10-13,55.790035247802734,55.91800993083351,55.4512773825069,55.88789722716551,8390200
2015-10-14,55.86532211303711,56.16644344930737,55.631955805548245,55.8653221130371,8479200
2015-10-15,55.91048049926758,56.33957647695042,55.729810020088216,56.189018701536114,8607400
2015-10-16,56.38474655151367,56.490138139522735,55.963174456066625,56.24924226072905,9578900
2015-10-19,56.580482482910156,56.60306557662774,56.10621454119515,56.19655265947692,7292200
2015-10-20,56.030941009521484,56.49767938352446,55.82768740320153,56.3621750648405,8531900
2015-10-21,55.896484375,56.61807587754921,55.828126185775304,56.01801777144121,8302100
2015-10-22,56.85354232788086,57.43081439871995,55.91168164021929,56.10157323503188,14080900
2015-10-23,58.50938034057617,59.58796289628657,57.9624917785174,58.30430002731909,16451200
2015-10-26,58.858795166015625,59.17022015286151,58.486609275055876,58.486609275055876,11464700
2015-10-27,58.706886291503906,58.760055706380435,58.34229187875653,58.57776139752255,9423400
2015-10-28,58.11439895629883,58.8967510450882,57.49155503944456,58.78281498084057,10178400
2015-10-29,58.50180435180664,58.63093505015296,57.90934345892264,58.29672396389757,8230700
2015-10-30,58.01567459106445,58.59294662837247,58.01567459106445,58.471419028167816,9547700
2015-11-02,58.182777404785156,58.31190228494175,57.76501941692012,58.15999134299646,7152900
2015-11-03,58.52457809448242,58.805613879982275,57.696647922126374,57.954903443835406,8013200
2015-11-04,58.53217697143555,58.5929436659812,58.11441898525382,58.50939090973867,6375400
2015-11-05,58.02327346801758,58.68409828391221,57.696659703154445,58.55496759917551,6860900
2015-11-06,57.400421142578125,57.727034861093436,56.73200493039753,57.63588482510175,9483500
2015-11-09,57.27128982543945,57.4459867976402,56.91429280177282,57.11178162667924,8607200
2015-11-10,57.55234146118164,57.90933858325494,57.14218071989691,57.25611103968072,6551000
2015-11-11,57.6966438293457,58.05364084563199,57.666260488062846,57.74221594375508,5295900
2015-11-12,56.709228515625,57.73464196606034,56.709228515625,57.4763863843401,7678600
2015-11-13,56.177520751953125,56.95228159419988,56.16992346662854,56.694026048440705,8468800
2015-11-16,57.195335388183594,57.21812144626571,56.21549432544239,56.39778858512935,7410600
2015-11-17,57.020652770996094,57.73464708341394,56.868741800071135,57.218141669224195,8761800
2015-11-18,57.651084899902344,57.69665702473419,56.823154596926514,56.95228527566865,6447100
2015-11-19,57.89413070678711,58.456208014077674,57.74221400547235,57.83336402626121,7899500
2015-11-20,57.5903205871582,58.380270288783514,57.483981761461656,58.144806574031364,9533200
2015-11-23,57.70426940917969,57.772627614313755,57.271316724899314,57.59033327225693,9421300
2015-11-24,58.06886672973633,58.25116689393888,57.43083354012796,57.438430829061446,7086800
2015-11-25,57.651084899902344,58.28911782767281,57.63589032827097,58.129609595730194,4266500
2015-11-27,57.49917221069336,58.00808608564696,57.34726125386131,57.64349167620588,2390100
2015-11-30,56.845943450927734,57.58272374539047,56.845943450927734,57.4080267282686,8935700
2015-12-01,57.68146896362305,57.89414660885129,56.8687332221973,56.8687332221973,8391700
2015-12-02,57.56753158569336,58.0764396248436,57.46119276542409,57.52195946130112,8104200
2015-12-03,57.52956771850586,57.87896762908177,57.09661502550607,57.59793172004939,11177800
2015-12-04,59.11703872680664,59.170208128996435,57.66626450343756,57.711842416050395,11961000
2015-12-07,59.5272102355957,59.62595176377051,58.89676884524783,58.89676884524783,9460000
2015-12-08,59.05628204345703,59.625956789856936,58.75245435303751,59.00311263226095,8312700
2015-12-09,59.01829528808594,59.9981364456758,58.82081223557121,58.94233982211638,10081900
2015-12-10,59.0866584777832,59.65633315752076,58.919552977855304,59.17780851275219,8984200
2015-12-11,59.079063415527344,59.496827181064745,58.57015540662232,58.87398307291945,12280500
2015-12-14,59.46644592285156,59.648740211018065,58.820815731195715,58.965129386605014,12179000
2015-12-15,60.52224349975586,60.76530448589821,59.6107662504798,59.78546325565938,14113400
2015-12-16,61.51726531982422,61.699565381444465,60.61338547650239,60.750107625202446,14102600
2015-12-17,60.9855842590332,61.547661747609915,60.91722027263481,61.509686906305454,9864200
2015-12-18,59.344905853271484,60.85644678237536,59.344905853271484,60.72731612255638,21342100
2015-12-21,59.967750549316406,59.990542403665266,59.36010105237815,59.72468959153504,9105800
2015-12-22,60.46147918701172,60.575415296418754,59.914590497882934,60.127273939790655,9872200
2015-12-23,60.70453643798828,61.091916868062974,60.38551998735308,60.72732249945781,8254600
2015-12-24,60.605804443359375,60.879248814083915,60.46148497130148,60.507062896443436,2498000
2015-12-28,60.70453643798828,60.74251707045809,60.362733925883546,60.56781427414021,4150000
2015-12-29,61.03876495361328,61.22865658032436,60.65138441251355,60.93242610625767,4406100
2015-12-30,60.818477630615234,61.14509139408676,60.76530821772597,61.11470804457414,3793200
2015-12-31,60.31715774536133,60.79568238912341,60.24119648553168,60.696940864387564,5077700
2016-01-04,59.5272102355957,59.62595176377051,58.89676884524783,59.51961295034204,11529800
2016-01-05,59.717105865478516,59.97535563136996,59.40568089422355,59.580383696762134,8133700
2016-01-06,59.139827728271484,59.46644144226905,58.57775033500724,58.995508288705196,9551000
2016-01-07,58.62332534790039,58.94234179265612,57.780206318881106,58.372667086293404,11973900
2016-01-08,57.70426940917969,58.851216476145574,57.47639713533417,58.76006640760083,9676400
2016-01-11,58.2359733581543,58.51701510338709,57.42323727873366,57.85619003515337,10209200
2016-01-12,58.11439895629883,58.50177346170026,57.53712714713204,58.486584690814084,8774700
2016-01-13,57.61310577392578,58.479010938583556,57.56753364790104,58.46382216158574,9310100
2016-01-14,57.840980529785156,58.44863015186831,57.635894363620544,57.80299989307866,12835100
2016-01-15,56.95229721069336,57.48399142859154,56.56491668334906,56.587702750540075,17023900
2016-01-19,58.281532287597656,58.41825447108407,57.51436860275547,57.575135305423146,13457300
2016-01-20,58.09994125366211,58.29914559506642,57.05026332709276,57.68619971717946,17795000
2016-01-21,58.78185272216797,59.13429795164623,57.778149876359386,58.245518450364266,12712900
2016-01-22,59.272212982177734,59.73958741096203,58.65160352730153,59.30286115650442,9465800
2016-01-25,58.881446838378906,59.27220369287678,58.65925199348955,59.14961101478308,9870400
2016-01-26,60.38317108154297,60.97313810549775,59.4101165586793,59.76256173410789,16374800
2016-01-27,60.37552261352539,61.18001525200097,59.87750002082636,60.16864890253065,10816100
2016-01-28,61.15701675415039,61.294930581781,60.22993163056577,60.83521977152567,9895100
2016-01-29,62.589786529541016,62.82730250992036,61.16467895618499,61.27960811768918,19895000
2016-02-01,62.153079986572266,62.36761137139171,61.70102670095259,62.22203399788916,9657200
2016-02-02,61.463497161865234,61.70867666866322,61.1493578133369,61.36388915109257,9116400
2016-02-03,62.13773727416992,62.245002939474396,61.31025427421508,61.66270528369019,10149600
2016-02-04,61.83127212524414,62.137748012882575,61.54778675175021,61.946201313801225,8295100
2016-02-05,62.21436309814453,62.21436309814454,61.73166753967102,61.739331044087116,9957600
2016-02-08,63.30233383178711,63.37895131642819,61.51711779650683,61.51711779650683,16530200
2016-02-09,63.31764221191406,63.59346977738675,62.07641816728698,62.697033112369624,14308900
2016-02-10,62.536155700683594,63.5934911601568,62.41356303234691,63.52453716837254,10585400
2016-02-11,61.21831512451172,62.05345577561596,61.01144145341267,61.593744950065165,12343900
2016-02-12,62.05345153808594,62.07643620096285,61.134029949770174,61.570756081051144,9306100
2016-02-16,62.421226501464844,62.8196409822615,61.938525177077544,62.8196409822615,9352600
2016-02-17,63.172096252441406,63.46325096344156,62.45188467040246,62.55915034954743,10892900
2016-02-18,62.81199264526367,63.0724933356823,62.22202557136568,63.00353933370362,7702600
2016-02-19,62.66643142700195,63.026540229277416,62.367618983739874,62.79668180574849,7709600
2016-02-22,62.92691421508789,63.34065575196641,62.60511719047377,62.66641353198337,6916500
2016-02-23,62.68174362182617,63.179766237824374,62.52850859176905,62.82732099225962,5840600
2016-02-24,62.490169525146484,62.55146584852288,61.80060634654902,62.260317080793705,6759800
2016-02-25,63.087825775146484,63.087825775146484,62.42124692137629,62.59746663273587,6789700
2016-02-26,62.13773727416992,63.32532894144994,62.02280810547503,63.22572093399554,9281100
2016-02-29,61.51712417602539,62.32928011941491,61.455827843740146,62.13773346517851,11065300
2016-03-01,62.23735046386719,62.336952634074706,61.70101624714616,61.708679751174685,9483900
2016-03-02,63.24872970581055,63.33301073081836,61.946208493762015,62.5055274919464,12096600
2016-03-03,63.47087860107422,63.53983841678775,62.9651986165077,63.2410261882852,8747100
2016-03-04,63.968929290771484,64.16047597578623,63.02652287400188,63.30235056806638,9406700
2016-03-07,63.67011642456055,64.12982729583987,63.59349892027081,63.73141276620869,6792400
2016-03-08,63.63945770263672,64.16812833200451,63.34064539356968,63.57050371387044,7788400
2016-03-09,63.5628547668457,64.12217369003943,63.34832340305893,63.82336131254482,8954800
2016-03-10,63.04182434082031,63.76970502379157,62.63574643074516,63.6930816972921,10385600
2016-03-11,62.635765075683594,63.4402634790922,62.398249060342756,63.401951804438134,11109500
2016-03-14,62.191368103027344,62.71237525152248,61.81593828655795,62.497843927825684,12389300
2016-03-15,62.29863357543945,62.41356274008188,61.87723443247074,62.06111758857454,9297800
2016-03-16,62.32160949707031,62.674060444677586,61.66269445966628,62.29862483647404,9490300
2016-03-17,63.401954650878906,63.76972686923024,62.27565917375798,62.28332267814102,12061500
2016-03-18,63.70844268798828,63.97660693717939,63.16445068375996,63.48624778278929,33635200
2016-03-21,63.838680267333984,64.26008532129255,63.524546737098454,63.68544525437144,8625600
2016-03-22,63.39431381225586,63.838703696699696,63.20276705298281,63.80805551375082,7205900
2016-03-23,63.455589294433594,63.96893303740964,63.27170610280093,63.37897178504842,5594600
2016-03-24,63.509212493896484,63.685437999715816,63.15676732779819,63.1797519925702,6645700
2016-03-28,63.30233383178711,63.93826421529357,63.22571050160664,63.58581910951307,4988500
2016-03-29,63.44024658203125,63.662435530114976,62.94988767387679,63.33298093621867,6731400
2016-03-30,63.34832763671875,63.8693349173954,63.325342966997106,63.662461198817304,6925400
2016-03-31,63.06481170654297,63.59348228527021,62.942224900854235,63.40193565188085,6819200
2016-04-01,63.999568939208984,64.06852877631239,62.773671487471894,62.82730431831226,8028600
2016-04-04,63.75440979003906,64.09153388890552,63.61649591737024,64.09153388890552,5593400
2016-04-05,63.71609115600586,64.02256117101209,63.585834969533295,63.71609115600586,5259100
2016-04-06,64.21408081054688,64.23706546743868,63.65476800771837,63.700737321501975,6292100
2016-04-07,63.777381896972656,64.1145059294251,63.49389654744752,63.77738189697266,6655900
2016-04-08,63.74671936035156,63.93826600007082,63.41725890621287,63.93060834327052,5453000
2016-04-11,63.3866081237793,63.85397648438917,63.3329753056412,63.61646055342597,7081500
2016-04-12,63.4632568359375,63.75440572833767,63.1721020979957,63.37131231150194,7081600
2016-04-13,63.17976760864258,63.922969796182535,62.704729652291824,63.63182089454023,11738600
2016-04-14,63.34968566894531,63.62777279139796,62.98662715388633,63.30333388625362,6904400
2016-04-15,63.573707580566406,63.674125649443916,63.226095692744224,63.380591829584645,7299300
