Date,Close,High,Low,Open,Volume,Ticker
,PG,PG,PG,PG,PG,
2010-01-04,38.41702651977539,38.53645271345809,38.109037952104664,38.41074206640158,9190800,PG
2010-01-05,38.429603576660156,38.51760032345232,38.09018549812051,38.42331912234565,8649400,PG
2010-01-06,38.24732208251953,38.31646306656046,38.02733022214515,38.30389176057743,9908400,PG
2010-01-07,38.0399055480957,38.15304491616781,37.86391204119762,38.07761947003031,8972800,PG
2010-01-08,37.989601135253906,38.046170790724,37.750753610140606,37.93931832913076,8464600,PG
2010-01-11,37.83876419067383,37.882762561310116,37.09078709439416,37.76333875497324,14774600,PG
2010-01-12,38.2724609375,38.56788060477291,38.02732648922299,38.153037138981546,13460700,PG
2010-01-13,38.66844940185547,38.838158422691386,38.28503299156668,38.3667452751687,16968100,PG
2010-01-14,38.706153869628906,38.80672188731167,38.58044324809278,38.60558345421546,9139500,PG
2010-01-15,38.22847366333008,38.882167313586045,37.98962359924965,38.7187427021561,15768300,PG
2010-01-19,38.79416275024414,38.863303733656394,38.21589466894012,38.21589466894012,11577700,PG
2010-01-20,38.26870346069336,38.64221116286352,38.04712970333511,38.59789689438117,11557800,PG
2010-01-21,37.882537841796875,38.572577479542254,37.635643346493374,38.33834455001672,14298400,PG
2010-01-22,38.18008041381836,38.42064293018655,37.490040743295154,37.82556380003548,17703200,PG
2010-01-25,38.382659912109375,38.60423128214539,38.07878956965421,38.509273158535734,11630800,PG
2010-01-26,38.420654296875,38.585252293556515,37.98384099481575,38.09146071845956,13079000,PG
2010-01-27,38.49662399291992,38.604243717333325,37.95218854837597,38.275050136563785,15228400,PG
2010-01-28,39.04737854003906,40.07927329380777,38.98407312089001,39.04104654915599,26930000,PG
2010-01-29,38.965084075927734,39.40189972946557,38.91444021773256,39.19298747517404,17067100,PG
2010-02-01,39.24363708496094,39.40190307956645,38.93976425016461,39.15500609942601,12908100,PG
2010-02-02,39.819725036621094,39.90835360682553,39.03472464419373,39.20565220742261,17680700,PG
2010-02-03,39.66146469116211,39.794407565402075,39.47787553247962,39.71844055368606,11083500,PG
2010-02-04,38.8701171875,39.4651962733021,38.81314135051228,39.37656773019824,14306600,PG
2010-02-05,38.80682373046875,38.895452306391725,38.256058712270566,38.673880866584284,14844400,PG
2010-02-08,38.62322998046875,38.93976195099035,38.496619124217936,38.65488510947874,11431800,PG
2010-02-09,39.0980339050293,39.249970336651366,38.62323587676335,38.8574713094702,11427100,PG
2010-02-10,39.041046142578125,39.15499782781726,38.7561693444272,39.08536283345727,9854600,PG
2010-02-11,39.22465515136719,39.351268467574876,38.78784174614621,38.882799922090875,10383400,PG
2010-02-12,39.0980339050293,39.33226933773614,38.80049544948038,39.0980339050293,16188300,PG
