Date,Close,High,Low,Open,Volume,Ticker
,UL,UL,UL,UL,UL,
2010-01-04,20.892911911010742,20.99698806340647,20.83437155413117,20.957958955404067,709690,UL
2010-01-05,20.437585830688477,20.450594798135132,20.346520855145993,20.36603650973187,825396,UL
2010-01-06,20.327014923095703,20.46361353864626,20.22944542773818,20.22944542773818,1608701,UL
2010-01-07,20.183916091918945,20.20993403910106,20.034308488787914,20.06032643597003,1212386,UL
2010-01-08,20.281490325927734,20.301003790863916,20.08635126973105,20.177414106099885,676390,UL
2010-01-11,20.314016342163086,20.489641964328584,20.261980426509805,20.489641964328584,960194,UL
2010-01-12,20.437585830688477,20.437585830688477,20.281476017912713,20.320502920252682,567787,UL
2010-01-13,20.548173904418945,20.619723251294392,20.40507080383466,20.53516493225977,877344,UL
2010-01-14,20.69778823852539,20.74982635308291,20.645752327385516,20.691283749632905,567610,UL
2010-01-15,20.515657424926758,20.63924711639526,20.43760135753022,20.613226958318037,720612,UL
2010-01-19,21.01651382446289,21.081560906952408,20.821374780411652,20.821374780411652,1009390,UL
2010-01-20,20.801860809326172,20.808365297074747,20.639244208777306,20.76283167941747,1286268,UL
2010-01-21,20.418087005615234,20.92545031996995,20.33352645322278,20.866907721108262,734554,UL
2010-01-22,20.11236000061035,20.32050793798651,20.11236000061035,20.222938454627908,880186,UL
2010-01-25,20.196918487548828,20.300992445798236,20.157889376070163,20.21643194158005,709512,UL
2010-01-26,20.099361419677734,20.17091079528716,19.923735818164886,19.930240306856653,505894,UL
2010-01-27,20.105863571166992,20.131881522909605,19.917229014198405,19.936742478005364,735708,UL
2010-01-28,20.027809143066406,20.216443715392494,19.923735124205546,20.216443715392494,906737,UL
2010-01-29,19.85218048095703,20.105862102164636,19.800142377856567,20.0213015617621,1399754,UL
2010-02-01,19.865188598632812,19.930235673847122,19.76761908751988,19.81965718837474,978754,UL
2010-02-02,20.30099868774414,20.333521121129184,19.988776716997062,20.040812610413127,862248,UL
2010-02-03,20.079845428466797,20.190423925738635,20.014798346311537,20.105863379961985,1062314,UL
2010-02-04,19.11065101623535,19.3253035062655,19.078126375970356,19.22122950493521,1780618,UL
2010-02-05,18.759397506713867,18.785415452894185,18.356109425543117,18.58377196316302,2144342,UL
2010-02-08,18.759397506713867,18.93502305026471,18.629303368978576,18.687845951301142,895193,UL
2010-02-09,18.967548370361328,19.097642527900447,18.609792742254527,18.616297229789765,1826882,UL
2010-02-10,19.05421257019043,19.159266470274137,18.955724399851754,19.11330636205891,1803173,UL
2010-02-11,19.218364715576172,19.23806190937566,18.883503524330045,19.054216985586358,1994626,UL
2010-02-12,19.257761001586914,19.31028908106076,19.139575602975675,19.31028908106076,2571737,UL
2010-02-16,19.36281394958496,19.375947636907036,19.07391508761177,19.106745969671238,1707802,UL
2010-02-17,19.428476333618164,19.520398813346073,19.349685318970796,19.494135883184995,1766232,UL
2010-02-18,19.586050033569336,19.625444412057735,19.36937650355675,19.36937650355675,850349,UL
2010-02-19,19.717369079589844,19.776460647330634,19.474430406388127,19.579484306534948,914729,UL
2010-02-22,19.638580322265625,19.723939276661866,19.559791547432845,19.651714008901454,724608,UL
2010-02-23,19.55322265625,19.677973753738225,19.461300209636743,19.58605130712497,780108,UL
2010-02-24,19.677980422973633,19.789600097941864,19.605755142406863,19.645151760972418,1062581,UL
2010-02-25,19.454736709594727,19.454736709594727,19.152704190269095,19.185532844907275,998911,UL
2010-02-26,19.32999038696289,19.37595274429603,19.10675100610021,19.139579672649308,951314,UL
2010-03-01,19.41534423828125,19.507266715025192,19.336553226191576,19.362816155500113,1006726,UL
2010-03-02,19.52039337158203,19.625447287104254,19.46786752590268,19.599184364264577,736330,UL
2010-03-03,19.71080780029297,19.815861736013904,19.638582524433588,19.704242068320657,734198,UL
2010-03-04,19.684547424316406,19.763338442362596,19.599190673446717,19.71737831259812,477922,UL
2010-03-05,19.8946475982666,19.934044204074826,19.645145399522445,19.671408320619015,524808,UL
