Date,Close,High,Low,Open,Volume,Ticker
,NESN.SW,NESN.SW,NESN.SW,NESN.SW,NESN.SW,
2010-01-04,31.571399688720703,31.6953310710614,31.044691904721375,31.07567652315243,9387712,NESN.SW
2010-01-05,30.827816009521484,31.571401994067873,30.741064744686764,31.540419737169,11359540,NESN.SW
2010-01-06,30.338287353515625,30.951746421396077,30.2391427163,30.908370790351405,12466963,NESN.SW
2010-01-07,29.991283416748047,30.282519469728772,29.954103289991174,30.2453417067666,13079939,NESN.SW
2010-01-08,30.43123435974121,30.54896786952641,30.115209225578887,30.189569471143223,10171279,NESN.SW
2010-01-11,30.257736206054688,30.710083794652974,30.257736206054688,30.666708160389767,10773593,NESN.SW
2010-01-12,30.239147186279297,30.350685215108854,29.9603021142054,30.226753809321014,8826420,NESN.SW
2010-01-13,30.239147186279297,30.511796751771527,30.090431390369858,30.090431390369858,8125404,NESN.SW
2010-01-14,30.579954147338867,30.728672294243122,30.363075978723035,30.394058236554617,10090188,NESN.SW
2010-01-15,30.43743324279785,30.703884909487016,30.31969971994706,30.672902652294145,11836068,NESN.SW
2010-01-18,30.64811134338379,30.734862596141053,30.56136009062653,30.623324595797616,8961120,NESN.SW
2010-01-19,30.85879135131836,30.889773601274467,30.431230628818124,30.728664483226222,7306770,NESN.SW
2010-01-20,31.044692993164062,31.199606635572657,30.85879709503267,30.88977935075547,13541544,NESN.SW
2010-01-21,31.571399688720703,32.00515834501588,31.199605541698617,31.230590160129672,16339256,NESN.SW
2010-01-22,31.323537826538086,31.881227881242214,31.137641929568236,31.447469212449512,11117009,NESN.SW
2010-01-25,31.13764762878418,31.540424115769046,31.106665367584192,31.13764762878418,9872620,NESN.SW
2010-01-26,30.94554901123047,30.970335761850915,30.586150582412618,30.85879774785356,8582507,NESN.SW
2010-01-27,31.261566162109375,31.323530658988886,30.56755386912388,30.56755386912388,8798133,NESN.SW
2010-01-28,31.354520797729492,31.695332707713536,31.323538541493114,31.447469930233254,9327002,NESN.SW
2010-01-29,31.292558670043945,31.540421466413704,31.106662754664033,31.323540928641464,10694163,NESN.SW
2010-02-01,31.416488647460938,31.41648864746094,31.044694469720188,31.137643605104053,6031424,NESN.SW
2010-02-02,31.509431838989258,31.72631234231169,31.385502824284366,31.540416456459916,10409496,NESN.SW
2010-02-03,31.60238265991211,31.66434717059019,31.416486764083306,31.54041814923403,6613503,NESN.SW
2010-02-04,30.821622848510742,31.695335796779652,30.747262589742636,31.571404395961004,17127805,NESN.SW
2010-02-05,29.960296630859375,30.77204494459798,29.85495649168583,30.52418217838625,15779956,NESN.SW
2010-02-08,30.62332534790039,30.72866784583165,29.935510813949065,29.99127981549046,8011133,NESN.SW
