Date,Close,High,Low,Open,Volume,Ticker
,PEP,PEP,PEP,PEP,PEP,
2010-01-04,37.96261215209961,38.136183098706006,37.590671369008604,37.93161531329693,6585900,PEP
2010-01-05,38.42135238647461,38.49573962884306,37.7518624757029,37.81385145022198,8886000,PEP
2010-01-06,38.037017822265625,38.72510635842423,37.95643025877759,38.427555006385255,9998000,PEP
2010-01-07,37.795249938964844,38.04940848247191,37.52249281392386,38.030809900938,10792000,PEP
2010-01-08,37.671287536621094,37.70228203426354,37.36133783073946,37.66508721825545,8674700,PEP
2010-01-11,37.62788009643555,37.69606938350011,37.25593917555456,37.61548182926675,6461200,PEP
2010-01-12,38.15479278564453,38.23538033848503,37.503899141262366,37.51629740821687,9081800,PEP
2010-01-13,38.464744567871094,38.644515901914005,38.06800946151967,38.06800946151967,7380100,PEP
2010-01-14,38.92967224121094,39.004059488732,38.28497645675389,38.44615158523213,7211600,PEP
2010-01-15,38.61351776123047,38.99785456354875,38.32216441050518,38.81188529563523,8361200,PEP
2010-01-19,38.63831329345703,38.68790399341002,38.415149231849874,38.57632196260644,5615800,PEP
2010-01-20,38.402748107910156,38.52672839565776,38.086598255917394,38.48953359991529,5606000,PEP
2010-01-21,37.77665328979492,38.53293100830851,37.652675351773595,38.439945190064925,7121500,PEP
2010-01-22,37.43571472167969,37.96263049446628,37.386124012142936,37.65887882641491,7229000,PEP
2010-01-25,37.33652877807617,37.62788216070749,37.24354531630059,37.62788216070749,4903800,PEP
2010-01-26,37.348934173583984,37.522505227138225,37.08237727578098,37.25594832933522,5001700,PEP
2010-01-27,37.37372589111328,37.43571486946092,36.94599390043961,37.22494903245985,6145900,PEP
2010-01-28,37.03277587890625,37.503898187559095,36.88399904396307,37.37991788589437,9285900,PEP
2010-01-29,36.9583854675293,37.41711186419765,36.64843590253724,37.09476403283861,8127200,PEP
2010-02-01,37.62788009643555,37.658874581993715,36.89639888657005,37.15055745171127,7303200,PEP
2010-02-02,37.90683364868164,37.987418834898115,37.40471449011462,37.61548029392611,6296700,PEP
2010-02-03,37.993621826171875,38.06181111525518,37.541095702388134,37.76425742385023,4863000,PEP
2010-02-04,36.970787048339844,37.77045756524469,36.95838878086135,37.70846859257995,6920300,PEP
2010-02-05,36.89019012451172,37.06376346040715,36.5430481821751,36.89019012451172,7347800,PEP
2010-02-08,36.54925537109375,36.98318527343278,36.41907710981036,36.94599047103993,7047700,PEP
2010-02-09,37.22494888305664,37.49150574539193,36.75382650121284,36.75382650121284,7940200,PEP
2010-02-10,37.42951202392578,37.60928098352183,36.890198050954744,37.169153146503966,10917200,PEP
2010-02-11,37.93163299560547,38.24778292684644,37.5039033786224,37.73326543137611,14391100,PEP
2010-02-12,37.76426315307617,37.95023482960001,37.497708637163406,37.85105103899374,8566800,PEP
2010-02-16,38.006011962890625,38.092797452347384,37.503892876384334,37.832438619249864,6930800,PEP
2010-02-17,38.5019416809082,38.557732706381714,37.96882796298976,38.111404502593636,6703500,PEP
2010-02-18,38.762298583984375,38.88008095259548,38.41515652423273,38.41515652423273,6942900,PEP
2010-02-19,38.842891693115234,39.00406447748004,38.42135996203402,38.632125827574626,6416500,PEP
2010-02-22,38.68791198730469,38.97306507395474,38.49574236905202,38.86148302009551,4709500,PEP
2010-02-23,38.29737854003906,38.731308529134374,38.24778782499491,38.57013574933062,5159400,PEP
2010-02-24,38.48334884643555,38.53293955970394,38.17339920314168,38.421357498939905,6888100,PEP
2010-02-25,38.61973190307617,38.64452844645437,37.82626143280201,38.130010812635106,8074100,PEP
2010-02-26,38.72510528564453,38.79949253041158,38.37796086885183,38.74370150565432,14785800,PEP
2010-03-01,39.320213317871094,39.413199160015,38.72511054938907,38.83669261407048,9016500,PEP
2010-03-02,39.549564361572266,39.673544661585225,39.31400202802039,39.4317843771601,9527200,PEP
2010-03-03,39.94288635253906,40.12393232509139,39.83051167631994,39.84299801606937,8486300,PEP
2010-03-04,40.024044036865234,40.26752169397072,39.930397684966664,40.22382069815823,7830600,PEP
2010-03-05,40.18635559082031,40.255029250198554,39.89917461691811,40.14265460422055,8448600,PEP
