Date,Close,High,Low,Open,Volume,Ticker
,PEP,PEP,PEP,PEP,PEP,
2015-01-02,67.88459777832031,68.53152410282661,67.60426157527435,68.23681407474479,3545700,PEP
2015-01-05,67.3742446899414,68.32307621927642,67.36705503508513,67.89178467349701,6441000,PEP
2015-01-06,66.86384582519531,68.01394865561521,66.8063450709517,67.625789772963,6195000,PEP
2015-01-07,68.81904602050781,69.17126778086698,67.87740423772966,68.38057034667236,6526300,PEP
2015-01-08,70.06976318359375,70.37885241743606,69.49471166069252,69.5378386054759,7131600,PEP
2015-01-09,69.59535217285156,70.20634105262127,69.43002306030058,70.12008715398453,4061500,PEP
2015-01-12,69.30780792236328,69.96911322824457,69.1424843379414,69.68877716414062,4192700,PEP
2015-01-13,69.25750732421875,70.07695223681404,68.87653799448037,69.48752685259466,5371300,PEP
2015-01-14,69.48754119873047,69.58099025036572,68.61777950611331,68.61777950611331,5127800,PEP
2015-01-15,69.48754119873047,69.95477000460892,69.27908510121242,69.82538365042872,4424000,PEP
2015-01-16,69.93318939208984,70.03382258911861,69.25031500185415,69.48034000546039,4404400,PEP
2015-01-20,70.09133911132812,70.68076455919974,69.60254687523224,70.68076455919974,7029500,PEP
2015-01-21,70.01229095458984,70.60171658413107,69.43723915226163,69.73913888063875,5031100,PEP
2015-01-22,71.09046936035156,71.162349424567,69.75347932637433,70.06975818983912,7620400,PEP
2015-01-23,70.82450103759766,71.15515369200907,70.51541185219833,70.70230439046458,4857700,PEP
2015-01-26,70.93952941894531,71.12641651500554,70.20633840360763,70.58012356392436,4298700,PEP
2015-01-27,69.52347564697266,70.47949662241456,68.46682146191566,70.1919708160435,7365300,PEP
2015-01-28,68.80465698242188,70.27821768083872,68.76153003521982,69.87568488269139,6280100,PEP
2015-01-29,69.02749633789062,69.35096493863739,68.19367750088098,68.80466643460421,4600300,PEP
2015-01-30,67.41015625,68.52431651089817,67.25201680815921,68.36617706905737,7741500,PEP
2015-02-02,68.52430725097656,68.60337696121199,67.2807608406258,67.46765338155475,6889500,PEP
2015-02-03,69.14971160888672,69.40848436537888,68.70405168256157,69.02032523064065,5090400,PEP
2015-02-04,69.43721008300781,69.91881261248146,69.02748762770817,69.02748762770817,5064700,PEP
2015-02-05,69.44439697265625,69.8900621893602,69.3006368300281,69.8900621893602,4466200,PEP
2015-02-06,69.51628875732422,69.76787179136367,69.25751606971254,69.49472528070639,4629200,PEP
2015-02-09,68.9843521118164,69.66003679014428,68.71120018614475,69.42282763914439,4217100,PEP
2015-02-10,70.43635559082031,70.51542531502524,69.27906833738228,69.53065681481503,6797400,PEP
2015-02-11,72.16868591308594,72.42745852844575,71.30610870052078,71.91710294929092,9736400,PEP
2015-02-12,72.07524108886719,72.24057017989378,71.43549916480788,71.91710713392136,9062300,PEP
2015-02-13,71.25579071044922,71.98898160095673,71.11922023797993,71.98898160095673,5643000,PEP
2015-02-17,70.70233154296875,70.95391458488913,70.44355884725093,70.7670219748487,5877800,PEP
2015-02-18,71.39957427978516,71.51458131101148,70.55856582684153,70.6160666004054,3472500,PEP
2015-02-19,70.96109008789062,71.59364239344907,70.82451411346975,71.37800217941906,4186300,PEP
2015-02-20,71.20548248291016,71.21267213517851,70.32134719732697,70.60168331071655,3945500,PEP
2015-02-23,71.48580932617188,71.50737828017992,70.97545376325733,71.27735879430158,3075700,PEP
2015-02-24,71.57926177978516,71.85959787028818,71.26298291497255,71.48581276021922,3389900,PEP
2015-02-25,71.52175903320312,71.75177854138319,71.09766279291081,71.65114534931051,3366100,PEP
2015-02-26,71.21267700195312,71.42113305919887,71.14798657941043,71.27018325583434,5722000,PEP
2015-02-27,71.14797973632812,71.42831584191327,71.14079008425993,71.32049299728105,6461700,PEP
2015-03-02,71.16234588623047,71.37799155225183,70.96826917408893,71.14797206774102,3613600,PEP
2015-03-03,70.73107147216797,71.12641461165269,70.52980507619786,71.03297106612312,4148100,PEP
2015-03-04,70.45246887207031,70.80704527950856,70.27879958365016,70.71297556512413,3884200,PEP
2015-03-05,70.35840606689453,70.79258209100468,70.34393040427717,70.6985068465349,3537200,PEP
2015-03-06,69.59136199951172,70.30052046547418,69.42493051112389,70.19197506995926,6466100,PEP
2015-03-09,69.49729919433594,69.83016772513525,69.44664540749362,69.46835338459051,4810500,PEP
2015-03-10,68.33223724365234,69.17888123599201,68.33223724365234,69.01968208785694,5390300,PEP
2015-03-11,67.7533187866211,68.47694711914406,67.62306546593312,68.35393162761821,4637300,PEP
2015-03-12,69.25847625732422,69.2946598871026,67.90528910797553,67.99212650693559,4455000,PEP
2015-03-13,68.25264739990234,69.17165326672517,67.97767052718835,68.6651154693973,4703800,PEP
2015-03-16,69.07032775878906,69.12821935511093,68.36841285656084,68.4262989320362,4687400,PEP
2015-03-17,68.1151351928711,68.95454673620816,68.06448142876256,68.7012779156655,4507400,PEP
2015-03-18,68.48419952392578,68.78088985341145,66.74749005207433,68.01383990350912,7692100,PEP
2015-03-19,68.09345245361328,68.4407966225074,67.80399989967621,68.33225122467498,4386400,PEP
2015-03-20,68.99076080322266,69.0920739050958,68.09346271950298,68.16582448868456,8810400,PEP
2015-03-23,69.35979461669922,69.55517741462987,68.9907425146006,69.08481775836263,4739400,PEP
2015-03-24,69.36702728271484,70.30774652520105,69.33084364998568,69.98211039318018,7118600,PEP
2015-03-25,68.9328842163086,69.78676646056434,68.91117623464233,69.77952862639229,4965600,PEP
2015-03-26,69.20059967041016,69.45387409211071,68.59275430836396,68.92562279531992,5077700,PEP
2015-03-27,69.43214416503906,69.58411099043373,68.87495271502972,68.94731445231258,4245600,PEP
2015-03-30,69.8446273803711,69.96041060196455,69.14271230264028,69.67095806882878,5021200,PEP
2015-03-31,69.193359375,69.89527438469457,69.193359375,69.62753537219527,4397600,PEP
2015-04-01,68.80982971191406,68.94732089018223,68.14409283339475,68.86048900567364,4241200,PEP
2015-04-02,69.24403381347656,69.41770316001248,68.58552902988568,68.58552902988568,3586200,PEP
2015-04-06,69.81566619873047,70.25707441660244,69.1282159481933,69.1282159481933,4861800,PEP
2015-04-07,69.62028503417969,70.09788240988814,69.60581489590656,69.95315342292513,3376600,PEP
2015-04-08,69.49004364013672,69.90251166233499,69.24401260131721,69.54069741406116,3879100,PEP
2015-04-09,69.72163391113281,69.92424909219008,69.20785812463772,69.34534936357642,3487000,PEP
2015-04-10,69.61305236816406,69.84461324363457,69.57687425937455,69.67094396724337,2704900,PEP
2015-04-13,69.12824249267578,69.67096396794018,69.09206437350049,69.47558666601827,3772900,PEP
2015-04-14,69.8228988647461,70.04722741037435,69.02690877343767,69.22952383076931,4501700,PEP
2015-04-15,69.92422485351562,70.40906017823791,69.83015512944745,70.0038244357455,3508700,PEP
2015-04-16,69.79397583007812,70.13408215331071,69.6203065129895,69.85186744272369,3699000,PEP
2015-04-17,69.33084106445312,69.55516964148318,69.00521046542312,69.35254903494219,4991600,PEP
2015-04-20,69.83016204833984,70.14856040880683,69.64201706071405,69.65649272483434,4468600,PEP
2015-04-21,70.03276062011719,70.597189928688,69.85909133767547,70.33668324460194,4184300,PEP
2015-04-22,70.39456176757812,70.65506840326644,69.9603858817129,70.37285380141175,5293600,PEP
2015-04-23,69.27296447753906,70.51036865262958,69.0703438432282,69.95317156975831,7827700,PEP
2015-04-24,68.8676986694336,69.25845858376854,68.39010689914333,69.25845858376854,5381700,PEP
2015-04-27,68.37566375732422,68.94009317281875,68.35395578301258,68.86773141816396,5348500,PEP
2015-04-28,68.32500457763672,68.57827345933805,68.0355520610434,68.55656548674187,5065900,PEP
2015-04-29,68.29607391357422,68.36120336664803,67.48561331246937,68.18029619378015,4963600,PEP
2015-04-30,68.8315200805664,68.98348134825359,67.84738523386761,68.13683763363407,6714400,PEP
2015-05-01,69.14995574951172,69.19337722502596,68.57105611085997,68.86050869061023,4622300,PEP
2015-05-04,69.43214416503906,69.6492348977343,68.93284431319468,69.0703299577781,3729400,PEP
2015-05-05,69.04864501953125,69.5913665114449,68.91839164063803,69.48282110889247,3502800,PEP
2015-05-06,69.09207153320312,69.44664805461485,68.70854368009373,69.41046441084167,3376400,PEP
2015-05-07,68.85324096679688,69.2295252925227,68.7085119793282,68.85324096679688,3157400,PEP
2015-05-08,69.86634063720703,69.90975658473285,69.142712067255,69.40321879410557,5231600,PEP
2015-05-11,69.72163391113281,70.26435551218603,69.55520237848562,69.66374228201657,3070300,PEP
2015-05-12,69.61305236816406,69.74330570566914,68.74470046536136,69.46832889131252,4229900,PEP
2015-05-13,69.76502990722656,70.1630222900968,69.59135508332372,69.66371683285944,3739800,PEP
2015-05-14,70.91558074951172,70.91558074951172,70.00380745118102,70.07616918451124,4018500,PEP
2015-05-15,71.07477569580078,71.23397481227342,70.73466949621762,70.79256108781604,3809500,PEP
2015-05-18,70.95178985595703,71.15440499038094,70.67680744136885,70.922844048061,3328300,PEP
2015-05-19,70.87940979003906,71.161624465057,70.6044329459016,70.87217748000593,3323900,PEP
2015-05-20,70.6912841796875,71.15440607136316,70.68404634739144,70.91560729322927,2789800,PEP
2015-05-21,70.33667755126953,70.76362117373696,70.11959234600087,70.48140654229515,3406100,PEP
2015-05-22,69.65647888183594,70.34392372802854,69.63477091081786,70.34392372802854,3311100,PEP
2015-05-26,69.31636047363281,69.67093682013802,69.10650758913286,69.51173769942453,3806200,PEP
2015-05-27,69.7433090209961,69.88803802557425,69.2584792775651,69.46109436312749,4028200,PEP
2015-05-28,70.23534393310547,70.47414253897487,69.41764614067183,69.86629756495577,5321700,PEP
2015-05-29,69.77950286865234,70.36564024067992,69.42492641700522,70.34393226702672,5731700,PEP
2015-06-01,69.4466323852539,69.89527855005863,69.20783364026887,69.89527855005863,4407000,PEP
2015-06-02,69.50453186035156,69.72161713603211,69.01246417295471,69.20060364104152,3959800,PEP
2015-06-03,69.47028350830078,69.98055617243617,69.36093777697037,69.84934240715064,3248800,PEP
2015-06-04,68.6246566772461,69.70352562678114,68.61007984726918,69.25885723152204,4793700,PEP
2015-06-05,67.83008575439453,68.50802233024395,67.72074006895703,68.42783586502662,4741200,PEP
2015-06-08,67.67700958251953,68.09252436779441,67.60411430076296,68.01233788939612,4466600,PEP
2015-06-09,67.84467315673828,68.02691414035061,67.5895368919917,67.64785534152048,3411900,PEP
2015-06-10,68.296630859375,68.58092634081507,67.88840728581611,68.06336262943562,3892000,PEP
2015-06-11,68.58821105957031,68.73400717730598,68.44242050338786,68.52260697775418,3020100,PEP
2015-06-12,68.33308410644531,68.57364356228733,68.11439824240581,68.49345707700665,3748500,PEP
2015-06-15,67.53119659423828,68.09978738930525,67.45830133668768,67.99044172220353,7203000,PEP
2015-06-16,68.19459533691406,68.311226703569,67.48749925391806,67.62599865422362,2728700,PEP
2015-06-17,68.55904388427734,68.7194112398476,67.97587065138723,68.20913883223284,3108900,PEP
2015-06-18,69.41923522949219,69.63062986810806,68.6100848487444,68.76316660164896,4035400,PEP
2015-06-19,69.14948272705078,69.47751409959436,69.04742827507943,69.16405955095361,5463300,PEP
