Date,Close,High,Low,Open,Volume,Ticker,Year,Total Revenue,Gross Profit,Net Income,EPS,Operating Income,Return,Volatility_30d,Total Revenue_Growth,Net Income_Growth,EPS_Growth,PE_Ratio
2021-01-20,87.53025817871094,87.94698916349789,86.67075838824854,87.23507897492732,5104536.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0021868962504447698,0.008541235978428216,0.0,0.0,0.0,14.443936993186623
2021-01-21,87.13089752197266,87.75599070845385,87.11353014250678,87.68653443801938,4879522.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0045625440281794605,0.008566542658440937,0.0,0.0,0.0,14.37803589471496
2021-01-22,87.70389556884766,88.03380954296505,87.02671348850181,87.16562602996483,4259632.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.006576289963390991,0.008637291700805495,0.0,0.0,0.0,14.472590027862651
2021-01-25,88.3810806274414,89.05826267985543,87.87753262097971,88.12062293479866,4818809.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.007721265448946468,0.00872758346958511,0.0,0.0,0.0,14.584336737201554
2021-01-26,89.73544311523438,90.20426297931462,88.58944121094295,88.90198778699644,6859441.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.015324122291535458,0.009070402055032315,0.0,0.0,0.0,14.807828896903363
2021-01-27,90.13480377197266,90.84671392226468,89.56180615037857,89.56180615037857,6771577.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0044504227412733854,0.00907890415448022,0.0,0.0,0.0,14.873729995375026
2021-01-28,89.19717407226562,90.22163090324251,89.05826815171207,90.1521746311084,5020918.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.010402526665272305,0.009252985096757945,0.0,0.0,0.0,14.719005622486078
2021-01-29,86.85308074951172,88.25954044638964,86.85308074951172,88.10326714673654,7193495.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0262799056935904,0.010348082260064607,0.0,0.0,0.0,14.332191542823717
2021-02-01,88.84989166259766,88.9540760618019,87.30452617149564,87.3913498160229,4523788.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.02299067454895276,0.011151914104236169,0.0,0.0,0.0,14.66169829415803
2021-02-02,89.00616455078125,89.44025627661628,88.81516975533366,89.33607850159288,4701367.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0017588416289469055,0.011032636419045914,0.0,0.0,0.0,14.687485899468854
2021-02-03,88.72835540771484,89.77017963310458,88.72835540771484,89.33608786178755,4237255.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0031212348545578417,0.010912246092607736,0.0,0.0,0.0,14.641642806553605
2021-02-04,88.55471801757812,88.88462536683187,87.99908110109048,88.88462536683187,5035819.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0019569549028474187,0.010841822821438819,0.0,0.0,0.0,14.61298977187758
2021-02-05,87.0267105102539,88.2942576010102,86.81834832890455,88.2942576010102,5808623.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.017254953112954552,0.010743011084843523,0.0,0.0,0.0,14.360843318523747
2021-02-08,86.21062469482422,87.21771411627911,86.21062469482422,86.9919845503421,6127860.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.009377417699058421,0.01051262022695806,0.0,0.0,0.0,14.226175692215218
2021-02-09,86.17589569091797,86.7575770437039,86.04566684173984,86.26271271579859,5238923.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.000402839023950774,0.010471630541710799,0.0,0.0,0.0,14.220444833484814
2021-02-10,86.99198913574219,87.89490082336879,86.0369885546593,86.19326185874303,4717365.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.009470089498706757,0.009671737624414645,0.0,0.0,0.0,14.355113718769339
2021-02-11,87.42607116699219,87.65180071966871,86.61866028983583,87.16562010502459,3562217.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.004989908100303975,0.009522344078483578,0.0,0.0,0.0,14.426744416995412
2021-02-12,87.44344329833984,87.68653361887509,87.02671230334053,87.51289956812548,3351324.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.00019870653131004445,0.00951782796919593,0.0,0.0,0.0,14.429611105336608
2021-02-15,87.56498718261719,87.6518042067269,87.04407841424452,87.25244059685072,2705663.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.001389971388279676,0.00951252386719746,0.0,0.0,0.0,14.44966785191703
2021-02-16,87.07880401611328,87.63444090271307,86.93989148260624,87.33925508086772,4639609.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.005552255326549238,0.009470316165818369,0.0,0.0,0.0,14.369439606619354
2021-02-17,87.13089752197266,87.46080487096461,86.3061258376355,86.81835092873206,4900248.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0005982340530277241,0.009185689334085706,0.0,0.0,0.0,14.37803589471496
2021-02-18,86.15853118896484,87.35662869295655,86.15853118896484,86.64471846721835,5670901.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.011159833774954553,0.00938564735330934,0.0,0.0,0.0,14.217579404119611
2021-02-19,85.26429748535156,86.90516370781745,85.26429748535156,86.3929386417536,7260618.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.010378933940413004,0.009471049162233439,0.0,0.0,0.0,14.070016086691679
2021-02-22,85.27297973632812,85.85466105962064,83.77970313872449,84.9430657853095,6601715.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.00010182750849563327,0.009392793500578707,0.0,0.0,0.0,14.07144880137428
2021-02-23,83.9533462524414,85.50739559469618,83.71025591934497,85.29903339828707,6055066.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.015475400155678276,0.009767701270512446,0.0,0.0,0.0,13.853687500402874
2021-02-24,83.99674987792969,84.63052671909145,83.86652103399626,84.21379574324733,5755160.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0005169969682659037,0.00977108506433363,0.0,0.0,0.0,13.860849814839883
2021-02-25,83.51924896240234,83.86652368262084,83.21538606610405,83.7797066584948,5758823.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.005684754662784952,0.00979616901707726,0.0,0.0,0.0,13.78205428422481
2021-02-26,82.47743225097656,83.85784083242578,82.47743225097656,83.1285698740106,7555199.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.012473971262538242,0.009936107872320023,0.0,0.0,0.0,13.610137335144648
2021-03-01,84.15303039550781,84.30062000691187,83.21539058709139,83.44112016105417,5185501.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.020315837906209833,0.010694961177961593,0.0,0.0,0.0,13.886638679126703
2021-03-02,84.89097595214844,85.30770691900368,84.13566059631222,84.25720574837123,4663083.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.008769090705021299,0.010806324292758063,0.0,0.0,0.0,14.008411873291822
2021-03-03,84.17906951904297,85.5334336297521,83.84916218081528,85.29902700432717,5229394.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.008386126147339357,0.010874684072954612,0.0,0.0,0.0,13.89093556419851
2021-03-04,85.51607513427734,86.19325720752603,84.32666134939537,84.32666134939537,5851845.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.015882874720204887,0.011292133788197555,0.0,0.0,0.0,14.111563553511115
2021-03-05,85.57685089111328,86.19326040691786,85.02989764789042,85.51607830853297,5416438.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.000710693945442431,0.011214794956477798,0.0,0.0,0.0,14.121592556289322
2021-03-08,86.26271057128906,86.28875501573432,85.44661598552791,86.03698101323963,4721505.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0080145468433801,0.011222565754077221,0.0,0.0,0.0,14.23477072133483
2021-03-09,87.14825439453125,87.35662319655007,86.16720945728767,86.51448417027147,4417080.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.01026566192248679,0.011008732405880798,0.0,0.0,0.0,14.380900065104168
2021-03-10,87.30453491210938,87.72126592693384,86.55789653568016,86.99198830691971,5437859.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0017932719210946857,0.010974703383022854,0.0,0.0,0.0,14.406688929390986
2021-03-11,87.21771240234375,87.42607458480632,86.81834879274287,87.23507978138234,3028704.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.000994478807464394,0.010830367893528418,0.0,0.0,0.0,14.392361782564976
2021-03-12,86.81835174560547,86.97462504369615,86.54053328496812,86.81835174560547,3414543.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.004578893962455588,0.009731282067519787,0.0,0.0,0.0,14.326460684093313
2021-03-15,87.13089752197266,87.35662708902743,86.6447168763604,86.99198498110371,3769495.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0035999966606485856,0.008748095597602756,0.0,0.0,0.0,14.37803589471496
2021-03-16,87.82544708251953,87.86016859406323,87.2524427863308,87.30453167736087,3955496.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.007971334857095114,0.00887875774922263,0.0,0.0,0.0,14.492648033419066
2021-03-17,88.01644134521484,88.06853685963647,87.40871554124999,87.86016804937896,4288128.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0021747029937218,0.008875578087458586,0.0,0.0,0.0,14.524165238484299
2021-03-18,88.22481536865234,88.43317756750744,87.33926443201719,88.01644654608239,5840427.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0023674443121395328,0.008881684890293295,0.0,0.0,0.0,14.558550390866724
2021-03-19,89.249267578125,89.4055408750498,88.03380933801152,88.0511700937967,16309871.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.011611837386022561,0.008513583891378237,0.0,0.0,0.0,14.727601910581685
2021-03-22,89.23189544677734,89.35344060194461,88.24216682686428,88.91934886957172,3733406.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.00019464732674079332,0.008294485691780916,0.0,0.0,0.0,14.724735222240486
2021-03-23,90.7078094482422,90.84671535541749,89.11034846158502,89.35343876692731,4740961.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.01654020677331869,0.008747313265198864,0.0,0.0,0.0,14.968285387498714
2021-03-24,90.34317779541016,91.10718355606754,90.10008746200636,90.70781991923064,4602492.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.004019848511942148,0.008683095395805706,0.0,0.0,0.0,14.908115147757453
2021-03-25,90.72517395019533,91.38499525174583,90.27372145358558,90.4647162558765,4793705.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.00422827892605504,0.008673033747253332,0.0,0.0,0.0,14.971150816863917
2021-03-26,90.41262817382812,90.6383577360058,89.83963051441025,90.53417333260508,5462736.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0034449730186109084,0.008713994675874038,0.0,0.0,0.0,14.919575606242265
2021-03-29,91.35026550292967,91.74962910310244,90.84671750212806,90.91617376921396,3852204.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.010370645650282784,0.008875278512427559,0.0,0.0,0.0,15.074301238107207
2021-03-30,91.9753646850586,92.02745357692856,91.40236037963057,91.50654478708508,3668561.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.006842883035833802,0.008826460161523992,0.0,0.0,0.0,15.177452918326502
2021-03-31,91.4544448852539,92.3573565020782,91.332899727577,92.0274491632001,4250004.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.005663688332070427,0.00893082153495451,0.0,0.0,0.0,15.091492555322429
2021-04-01,91.61072540283205,91.85382236107428,90.98563880992504,91.69754905691882,3785508.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0017088345763207613,0.008596940098387337,0.0,0.0,0.0,15.117281419609249
2021-04-06,92.27053833007812,92.68726931100784,91.99271988402973,92.02744801775005,6066711.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0072023545752393225,0.008312676504305828,0.0,0.0,0.0,15.226161440606953
2021-04-07,92.89563751220705,93.22554486836732,92.39208947618766,92.4615457481313,4862177.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.006774634606473873,0.008330868333400573,0.0,0.0,0.0,15.329313120826246
2021-04-08,93.9895477294922,94.2152706708137,92.86090652802685,92.99981906765342,3909265.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.011775689866398764,0.007722624090725965,0.0,0.0,0.0,15.509826358002014
2021-04-09,94.45836639404295,94.527816039244,93.93745100089193,94.21526945283912,3888132.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.004987987237687674,0.007700194140329703,0.0,0.0,0.0,15.587189173934481
2021-04-12,94.0242691040039,94.37153718067268,93.67699440362117,94.21526389668614,3064665.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.004595646808332132,0.007655647256584186,0.0,0.0,0.0,15.51555595775642
2021-04-13,93.57280731201172,94.38890184085508,93.36444514726732,94.02426639662396,5614549.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.004801545348816383,0.007201530512666147,0.0,0.0,0.0,15.441057312213156
2021-04-14,93.17344665527344,93.62489913031482,93.12135776838396,93.57281024342537,3925238.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.004267913598088868,0.0066898104274094065,0.0,0.0,0.0,15.375156213741493
2021-04-15,93.65962982177734,93.79854235556328,92.80881373533808,93.0171759123028,4042250.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.005218044238534114,0.00662301084395991,0.0,0.0,0.0,15.455384459039166
2021-04-16,94.37155151367188,94.37155151367188,93.4339182910604,93.76382566348713,7559758.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.007601158506063133,0.006284568374892971,0.0,0.0,0.0,15.572863286084468
2021-04-19,94.84363555908205,95.39587625300678,94.23794717543346,94.50515844150225,10697290.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.005002397839583894,0.005865346432642876,0.0,0.0,0.0,15.650764943742912
2021-04-20,94.38045501708984,94.98614337844106,94.30919596383974,94.75455485319688,4887165.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.004883622809921384,0.0060424648530888764,0.0,0.0,0.0,15.574332511070933
2021-04-21,95.25335693359376,95.44931592296204,94.27356198675228,94.32700967198537,4991698.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.009248757238411898,0.006079849173458545,0.0,0.0,0.0,15.718375731616133
2021-04-22,97.99676513671876,98.79841248124994,96.6606884943792,97.08823601000825,10963380.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.02880117080847433,0.007568697909320997,0.0,0.0,0.0,16.171083355894186
2021-04-23,97.65829467773438,98.15709444880702,96.92790638624778,97.72955372949824,5327566.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0034538942026522967,0.0076799686203041775,0.0,0.0,0.0,16.115230144840655
2021-04-26,96.67850494384766,97.90769298661264,96.67850494384766,97.60485221494882,2932936.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.01003283681247924,0.008042105152603118,0.0,0.0,0.0,15.953548670601924
2021-04-27,96.30440521240234,96.92790491679068,95.84122817859634,96.7497640857189,3402028.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0038695233409183905,0.00801863298033,0.0,0.0,0.0,15.891816041650554
2021-04-28,96.5359878540039,96.71413548241118,95.805599566627,96.21532891850798,4270140.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0024046941683590894,0.008021054024134317,0.0,0.0,0.0,15.930030999010546
2021-04-29,97.23075103759766,97.3198214518082,96.44691508301614,96.44691508301614,3838495.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.007196934521916054,0.008007247575199602,0.0,0.0,0.0,16.04467838904252
2021-04-30,96.9813461303711,97.90769340543493,96.9813461303711,97.53359358155448,3937844.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0025650825954242062,0.00807926002736299,0.0,0.0,0.0,16.00352246375761
2021-05-03,97.2663803100586,97.74736873391686,96.8210214134088,97.17730988985612,2835058.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0029390619027325204,0.008077732717918222,0.0,0.0,0.0,16.050557806940365
2021-05-04,96.1618881225586,97.53359428227898,96.0371881803692,97.44452386580616,3872290.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.011355333507622856,0.008345627279328537,0.0,0.0,0.0,15.868298370059176
2021-05-05,96.83883666992188,97.1594956095418,95.94811890334148,96.0015597947324,3213976.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.007039676118885119,0.008368873137410977,0.0,0.0,0.0,15.980006051142224
2021-05-06,96.99916076660156,97.49796051365236,96.74976089307616,97.08823117919822,3060328.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.001655576442188833,0.007954985802572034,0.0,0.0,0.0,16.00646217270653
2021-05-07,97.19512939453124,97.49797018653244,96.64288190862388,97.44452929279988,5217892.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0020203126128195414,0.007866293007645285,0.0,0.0,0.0,16.038800230120668
2021-05-10,97.0882339477539,97.19512252330004,96.42910472097871,96.98134537220776,2451191.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0010998025049528959,0.007885339412067361,0.0,0.0,0.0,16.021160717451142
2021-05-11,96.41129302978516,97.0526109348204,96.1440817664455,97.0169814072476,3905188.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.006972430030327215,0.00799931047445346,0.0,0.0,0.0,15.909454295344085
2021-05-12,96.57161712646484,97.106046419011,96.32221724298576,96.41128765913729,2845623.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0016629182291969524,0.007848202750866277,0.0,0.0,0.0,15.93591041690839
2021-05-14,96.94571685791016,97.60485288719543,96.78539418637484,97.5335938360883,2690079.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0038738062235761372,0.0078020987813718036,0.0,0.0,0.0,15.997643045859762
2021-05-17,97.64048767089844,97.96114662251156,96.76758123692102,96.856651657783,4533945.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.007166596271670045,0.007731036263424675,0.0,0.0,0.0,16.11229169486773
2021-05-18,97.46233367919922,98.28179237072248,97.23075195918422,97.7295517200006,4642989.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0018245913754516563,0.007765815599647436,0.0,0.0,0.0,16.082893346402514
2021-05-19,97.39107513427734,97.87206353283354,96.82101632020418,96.91009353135826,3225893.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.000731139325643726,0.007720846409231446,0.0,0.0,0.0,16.071134510606825
2021-05-20,98.3708724975586,98.42431338904828,97.4623365684105,97.711736456212,2980237.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.010060443032694266,0.007816119481475833,0.0,0.0,0.0,16.23281724382155
2021-05-21,98.45994567871094,98.9943749955192,98.05021630930334,98.42431615150538,3152100.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0009054832888115705,0.0075932185158050875,0.0,0.0,0.0,16.24751578856616
2021-05-25,99.4219207763672,99.99197961034707,98.38868489250528,98.42431441908369,3673315.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.009770217635456824,0.007716477685085517,0.0,0.0,0.0,16.406257553855976
2021-05-26,99.56443786621094,100.40171480030958,99.368478856474,99.61787876136184,2602442.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0014334574179502013,0.007623813188301699,0.0,0.0,0.0,16.42977522544735
2021-05-27,98.51338958740234,99.40410740789538,98.4777600591061,99.33284835130289,4861551.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.010556462742459694,0.00786774428632518,0.0,0.0,0.0,16.25633491541293
2021-05-28,98.97657012939452,99.27941093707264,98.0324045855391,98.13929317417497,2474499.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.004701701402541225,0.007801465359478525,0.0,0.0,0.0,16.332767348084904
2021-05-31,98.60246276855467,99.36848065925771,98.4421332845555,98.8340513111397,1574474.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.003779756768200415,0.007848102129170857,0.0,0.0,0.0,16.271033460157536
2021-06-01,98.67371368408205,99.2081429880962,98.15709574542552,98.8696726812026,2997198.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0007226078692843529,0.007771225844447734,0.0,0.0,0.0,16.282791036977237
2021-06-02,99.33284759521484,99.68913607982763,98.60245925979554,98.60245925979554,3293372.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.00667993416405821,0.00780314674588314,0.0,0.0,0.0,16.39155900911136
2021-06-03,99.60005950927734,99.72475945184846,99.15470062991272,99.26158920738962,2033516.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.0026900659805042526,0.0077090350577802965,0.0,0.0,0.0,16.4356533843692
2021-06-04,100.56204223632812,100.56204223632812,99.49317678558292,99.63569489727068,2374083.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.009658455344207617,0.007722991104566184,0.0,0.0,0.0,16.594396408635006
2021-06-07,100.49078369140624,100.82925401492908,100.31264284652846,100.41952463520008,2175572.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,-0.0007086028021827673,0.005813606663973598,0.0,0.0,0.0,16.582637572839314
2021-06-08,101.00740051269533,101.31024130468889,100.49078255450182,100.651112031333,3685162.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.005140937330885498,0.005805743305093186,0.0,0.0,0.0,16.667887873382067
2021-06-09,101.47056579589844,101.47056579589844,100.56203666891956,100.90050697198284,2530270.0,NESN.SW,2021.0,87470000000.0,42002000000.0,16905000000.0,6.06,14930000000.0,0.004585458895607353,0.005437361599270558,0.0,0.0,0.0,16.74431778810205
